rownames,region_id,created,modified,code,created_by_id,last_modification_by_id,country_id,text_fr,text_en
1757,1757,2018-07-18 ,2018-07-18 ,MD-32,,,90,Soroca,Soroca
1758,1758,2018-07-18 ,2018-07-18 ,MD-33,,,90,Straseni,Straseni
1759,1759,2018-07-18 ,2018-07-18 ,MD-34,,,90,Taraclia,Taraclia
1760,1760,2018-07-18 ,2018-07-18 ,MD-35,,,90,Telenesti,Telenesti
1761,1761,2018-07-18 ,2018-07-18 ,MD-36,,,90,Transnistria,Transnistria
1762,1762,2018-07-18 ,2018-07-18 ,MD-37,,,90,Ungheni,Ungheni
1763,1763,2018-07-18 ,2018-07-18 ,MG-01,,,6,Antananarivo,Antananarivo
1764,1764,2018-07-18 ,2018-07-18 ,MG-02,,,6,Antsiranana,Antsiranana
1765,1765,2018-07-18 ,2018-07-18 ,MG-03,,,6,Fianarantsoa,Fianarantsoa
1766,1766,2018-07-18 ,2018-07-18 ,MG-04,,,6,Mahajanga,Mahajanga
1767,1767,2018-07-18 ,2018-07-18 ,MG-05,,,6,Toamasina,Toamasina
1768,1768,2018-07-18 ,2018-07-18 ,MG-06,,,6,Toliary,Toliary
1769,1769,2018-07-18 ,2018-07-18 ,MX-01,,,201,Aguascalientes,Aguascalientes
1770,1770,2018-07-18 ,2018-07-18 ,MX-02,,,201,Baja California Sur,Baja California Sur
1771,1771,2018-07-18 ,2018-07-18 ,MX-03,,,201,Baja California,Baja California
1772,1772,2018-07-18 ,2018-07-18 ,MX-04,,,201,Campeche,Campeche
1773,1773,2018-07-18 ,2018-07-18 ,MX-05,,,201,Chiapas,Chiapas
1774,1774,2018-07-18 ,2018-07-18 ,MX-06,,,201,Chihuahua,Chihuahua
1775,1775,2018-07-18 ,2018-07-18 ,MX-07,,,201,Coahuila,Coahuila
1776,1776,2018-07-18 ,2018-07-18 ,MX-08,,,201,Colima,Colima
1777,1777,2018-07-18 ,2018-07-18 ,MX-09,,,201,Distrito Federal,Distrito Federal
1778,1778,2018-07-18 ,2018-07-18 ,MX-10,,,201,Durango,Durango
1779,1779,2018-07-18 ,2018-07-18 ,MX-11,,,201,Guanajuato,Guanajuato
1780,1780,2018-07-18 ,2018-07-18 ,MX-12,,,201,Guerrero,Guerrero
1781,1781,2018-07-18 ,2018-07-18 ,MX-13,,,201,Hidalgo,Hidalgo
1782,1782,2018-07-18 ,2018-07-18 ,MX-14,,,201,Jalisco,Jalisco
1783,1783,2018-07-18 ,2018-07-18 ,MX-15,,,201,Mexico,Mexico
1784,1784,2018-07-18 ,2018-07-18 ,MX-16,,,201,Michoacan,Michoacan
1785,1785,2018-07-18 ,2018-07-18 ,MX-17,,,201,Morelos,Morelos
1786,1786,2018-07-18 ,2018-07-18 ,MX-18,,,201,Nayarit,Nayarit
1787,1787,2018-07-18 ,2018-07-18 ,MX-19,,,201,Nuevo Leon,Nuevo Leon
1788,1788,2018-07-18 ,2018-07-18 ,MX-20,,,201,Oaxaca,Oaxaca
1789,1789,2018-07-18 ,2018-07-18 ,MX-21,,,201,Puebla,Puebla
1790,1790,2018-07-18 ,2018-07-18 ,MX-22,,,201,Queretaro,Queretaro
1791,1791,2018-07-18 ,2018-07-18 ,MX-23,,,201,Quintana Roo,Quintana Roo
1792,1792,2018-07-18 ,2018-07-18 ,MX-24,,,201,San Luis Potosi,San Luis Potosi
1793,1793,2018-07-18 ,2018-07-18 ,MX-25,,,201,Sinaloa,Sinaloa
1794,1794,2018-07-18 ,2018-07-18 ,MX-26,,,201,Sonora,Sonora
1795,1795,2018-07-18 ,2018-07-18 ,MX-27,,,201,Tabasco,Tabasco
1796,1796,2018-07-18 ,2018-07-18 ,MX-28,,,201,Tamaulipas,Tamaulipas
1797,1797,2018-07-18 ,2018-07-18 ,MX-29,,,201,Tlaxcala,Tlaxcala
1798,1798,2018-07-18 ,2018-07-18 ,MX-30,,,201,Veracruz,Veracruz
1799,1799,2018-07-18 ,2018-07-18 ,MX-31,,,201,Yucatan,Yucatan
1800,1800,2018-07-18 ,2018-07-18 ,MX-32,,,201,Zacatecas,Zacatecas
1801,1801,2018-07-18 ,2018-07-18 ,MK-01,,,87, tip, tip
1802,1802,2018-07-18 ,2018-07-18 ,MK-02,,,87, uto Orizari, uto Orizari
1803,1803,2018-07-18 ,2018-07-18 ,MK-03,,,87, elino, elino
1804,1804,2018-07-18 ,2018-07-18 ,MK-04,,,87,Aerodrom,Aerodrom
1805,1805,2018-07-18 ,2018-07-18 ,MK-05,,,87,Ca ka,Ca ka
1806,1806,2018-07-18 ,2018-07-18 ,MK-06,,,87,Cair,Cair
1807,1807,2018-07-18 ,2018-07-18 ,MK-07,,,87,Ce inovo-Oble evo,Ce inovo-Oble evo
1808,1808,2018-07-18 ,2018-07-18 ,MK-08,,,87,Cucer Sandevo,Cucer Sandevo
1809,1809,2018-07-18 ,2018-07-18 ,MK-09,,,87,Aracinovo,Aracinovo
1810,1810,2018-07-18 ,2018-07-18 ,MK-10,,,87,Berovo,Berovo
1811,1811,2018-07-18 ,2018-07-18 ,MK-11,,,87,Bitola,Bitola
1812,1812,2018-07-18 ,2018-07-18 ,MK-12,,,87,Bogdanci,Bogdanci
1813,1813,2018-07-18 ,2018-07-18 ,MK-13,,,87,Bogovinje,Bogovinje
1814,1814,2018-07-18 ,2018-07-18 ,MK-14,,,87,Bosilovo,Bosilovo
1815,1815,2018-07-18 ,2018-07-18 ,MK-15,,,87,Brvenica,Brvenica
1816,1816,2018-07-18 ,2018-07-18 ,MK-16,,,87,Butel,Butel
1817,1817,2018-07-18 ,2018-07-18 ,MK-17,,,87,Centar  upa,Centar  upa
1818,1818,2018-07-18 ,2018-07-18 ,MK-18,,,87,Centar,Centar
1819,1819,2018-07-18 ,2018-07-18 ,MK-19,,,87,Debarca,Debarca
1820,1820,2018-07-18 ,2018-07-18 ,MK-20,,,87,Debar,Debar
1821,1821,2018-07-18 ,2018-07-18 ,MK-21,,,87,Delcevo,Delcevo
1822,1822,2018-07-18 ,2018-07-18 ,MK-22,,,87,Demir Hisar,Demir Hisar
1823,1823,2018-07-18 ,2018-07-18 ,MK-23,,,87,Demir Kapija,Demir Kapija
1824,1824,2018-07-18 ,2018-07-18 ,MK-24,,,87,Dolneni,Dolneni
1825,1825,2018-07-18 ,2018-07-18 ,MK-25,,,87,Drugovo,Drugovo
1826,1826,2018-07-18 ,2018-07-18 ,MK-26,,,87,Gazi Baba,Gazi Baba
1827,1827,2018-07-18 ,2018-07-18 ,MK-27,,,87,Gevgelija,Gevgelija
1828,1828,2018-07-18 ,2018-07-18 ,MK-28,,,87,Gjorce Petrov,Gjorce Petrov
1829,1829,2018-07-18 ,2018-07-18 ,MK-29,,,87,Gostivar,Gostivar
1830,1830,2018-07-18 ,2018-07-18 ,MK-30,,,87,Gradsko,Gradsko
1831,1831,2018-07-18 ,2018-07-18 ,MK-31,,,87,Ilinden,Ilinden
1832,1832,2018-07-18 ,2018-07-18 ,MK-32,,,87,Jegunovtse,Jegunovtse
1833,1833,2018-07-18 ,2018-07-18 ,MK-33,,,87,Karbinci,Karbinci
1834,1834,2018-07-18 ,2018-07-18 ,MK-34,,,87,Karpo ,Karpo 
1835,1835,2018-07-18 ,2018-07-18 ,MK-35,,,87,Kavadartsi,Kavadartsi
1836,1836,2018-07-18 ,2018-07-18 ,MK-36,,,87,Kicevo,Kicevo
1837,1837,2018-07-18 ,2018-07-18 ,MK-37,,,87,Kisela Voda,Kisela Voda
1838,1838,2018-07-18 ,2018-07-18 ,MK-38,,,87,Kocani,Kocani
1839,1839,2018-07-18 ,2018-07-18 ,MK-39,,,87,Konce,Konce
1840,1840,2018-07-18 ,2018-07-18 ,MK-40,,,87,Kratovo,Kratovo
1841,1841,2018-07-18 ,2018-07-18 ,MK-41,,,87,Kriva Palanka,Kriva Palanka
1842,1842,2018-07-18 ,2018-07-18 ,MK-42,,,87,Krivoga tani,Krivoga tani
1843,1843,2018-07-18 ,2018-07-18 ,MK-43,,,87,Kru evo,Kru evo
1844,1844,2018-07-18 ,2018-07-18 ,MK-44,,,87,Kumanovo,Kumanovo
1845,1845,2018-07-18 ,2018-07-18 ,MK-45,,,87,Lake Ohrid,Lake Ohrid
1846,1846,2018-07-18 ,2018-07-18 ,MK-46,,,87,Lipkovo,Lipkovo
1847,1847,2018-07-18 ,2018-07-18 ,MK-47,,,87,Lozovo,Lozovo
1848,1848,2018-07-18 ,2018-07-18 ,MK-48,,,87,Makedonska Kamenica,Makedonska Kamenica
1849,1849,2018-07-18 ,2018-07-18 ,MK-49,,,87,Makedonski Brod,Makedonski Brod
1850,1850,2018-07-18 ,2018-07-18 ,MK-50,,,87,Mavrovo and Rostu a,Mavrovo and Rostu a
1851,1851,2018-07-18 ,2018-07-18 ,MK-51,,,87,Mogila,Mogila
1852,1852,2018-07-18 ,2018-07-18 ,MK-52,,,87,Negotino,Negotino
1853,1853,2018-07-18 ,2018-07-18 ,MK-53,,,87,Novatsi,Novatsi
1854,1854,2018-07-18 ,2018-07-18 ,MK-54,,,87,Novo Selo,Novo Selo
1855,1855,2018-07-18 ,2018-07-18 ,MK-55,,,87,Ohrid,Ohrid
1856,1856,2018-07-18 ,2018-07-18 ,MK-56,,,87,Oslomej,Oslomej
1857,1857,2018-07-18 ,2018-07-18 ,MK-57,,,87,Pehcevo,Pehcevo
1858,1858,2018-07-18 ,2018-07-18 ,MK-58,,,87,Petrovec,Petrovec
1859,1859,2018-07-18 ,2018-07-18 ,MK-59,,,87,Plasnica,Plasnica
1860,1860,2018-07-18 ,2018-07-18 ,MK-60,,,87,Prilep,Prilep
1861,1861,2018-07-18 ,2018-07-18 ,MK-61,,,87,Probi tip,Probi tip
1862,1862,2018-07-18 ,2018-07-18 ,MK-62,,,87,Radovi ,Radovi 
1863,1863,2018-07-18 ,2018-07-18 ,MK-63,,,87,Rankovce,Rankovce
1864,1864,2018-07-18 ,2018-07-18 ,MK-64,,,87,Resen,Resen
1865,1865,2018-07-18 ,2018-07-18 ,MK-65,,,87,Rosoman,Rosoman
1866,1866,2018-07-18 ,2018-07-18 ,MK-66,,,87,Saraj,Saraj
1867,1867,2018-07-18 ,2018-07-18 ,MK-67,,,87,Sopi te,Sopi te
1868,1868,2018-07-18 ,2018-07-18 ,MK-68,,,87,Star Dojran,Star Dojran
1869,1869,2018-07-18 ,2018-07-18 ,MK-69,,,87,Staro Nagoricane,Staro Nagoricane
1870,1870,2018-07-18 ,2018-07-18 ,MK-70,,,87,Struga,Struga
1871,1871,2018-07-18 ,2018-07-18 ,MK-71,,,87,Strumitsa,Strumitsa
1872,1872,2018-07-18 ,2018-07-18 ,MK-72,,,87,Studenicani,Studenicani
1873,1873,2018-07-18 ,2018-07-18 ,MK-73,,,87,Sveti Nikole,Sveti Nikole
1874,1874,2018-07-18 ,2018-07-18 ,MK-74,,,87,Tearce,Tearce
1875,1875,2018-07-18 ,2018-07-18 ,MK-75,,,87,Tetovo,Tetovo
1876,1876,2018-07-18 ,2018-07-18 ,MK-76,,,87,Valandovo,Valandovo
1877,1877,2018-07-18 ,2018-07-18 ,MK-77,,,87,Vasilevo,Vasilevo
1878,1878,2018-07-18 ,2018-07-18 ,MK-78,,,87,Veles,Veles
1879,1879,2018-07-18 ,2018-07-18 ,MK-79,,,87,Vevcani,Vevcani
1880,1880,2018-07-18 ,2018-07-18 ,MK-80,,,87,Vinitsa,Vinitsa
1881,1881,2018-07-18 ,2018-07-18 ,MK-81,,,87,Vrane tica,Vrane tica
1882,1882,2018-07-18 ,2018-07-18 ,MK-82,,,87,Vrapci te,Vrapci te
1883,1883,2018-07-18 ,2018-07-18 ,MK-83,,,87,Zajas,Zajas
1884,1884,2018-07-18 ,2018-07-18 ,MK-84,,,87,Zelenikovo,Zelenikovo
1885,1885,2018-07-18 ,2018-07-18 ,MK-85,,,87,Zrnovci,Zrnovci
1886,1886,2018-07-18 ,2018-07-18 ,ML-01,,,8,Bamako,Bamako
1887,1887,2018-07-18 ,2018-07-18 ,ML-02,,,8,Gao,Gao
1888,1888,2018-07-18 ,2018-07-18 ,ML-03,,,8,Kayes,Kayes
1889,1889,2018-07-18 ,2018-07-18 ,ML-04,,,8,Kidal,Kidal
1890,1890,2018-07-18 ,2018-07-18 ,ML-05,,,8,Koulikoro,Koulikoro
1891,1891,2018-07-18 ,2018-07-18 ,ML-06,,,8,Mopti,Mopti
1892,1892,2018-07-18 ,2018-07-18 ,ML-07,,,8,Segou,Segou
1893,1893,2018-07-18 ,2018-07-18 ,ML-08,,,8,Sikasso,Sikasso
1894,1894,2018-07-18 ,2018-07-18 ,ML-09,,,8,Timbuktu,Timbuktu
1895,1895,2018-07-18 ,2018-07-18 ,MM-01,,,21,Ayeyarwady,Ayeyarwady
1896,1896,2018-07-18 ,2018-07-18 ,MM-02,,,21,Bago,Bago
1897,1897,2018-07-18 ,2018-07-18 ,MM-03,,,21,Chin,Chin
1898,1898,2018-07-18 ,2018-07-18 ,MM-04,,,21,Kachin,Kachin
1899,1899,2018-07-18 ,2018-07-18 ,MM-05,,,21,Kayah,Kayah
1900,1900,2018-07-18 ,2018-07-18 ,MM-06,,,21,Kayin,Kayin
1901,1901,2018-07-18 ,2018-07-18 ,MM-07,,,21,Magway,Magway
1902,1902,2018-07-18 ,2018-07-18 ,MM-08,,,21,Mandalay,Mandalay
1903,1903,2018-07-18 ,2018-07-18 ,MM-09,,,21,Mon,Mon
1904,1904,2018-07-18 ,2018-07-18 ,MM-10,,,21,Naypyitaw,Naypyitaw
1905,1905,2018-07-18 ,2018-07-18 ,MM-11,,,21,Rakhine,Rakhine
1906,1906,2018-07-18 ,2018-07-18 ,MM-12,,,21,Sagaing,Sagaing
1907,1907,2018-07-18 ,2018-07-18 ,MM-13,,,21,Shan,Shan
1908,1908,2018-07-18 ,2018-07-18 ,MM-14,,,21,Tanintharyi,Tanintharyi
1909,1909,2018-07-18 ,2018-07-18 ,MM-15,,,21,Yangon,Yangon
1910,1910,2018-07-18 ,2018-07-18 ,ME-01,,,204, avnik, avnik
1911,1911,2018-07-18 ,2018-07-18 ,ME-02,,,204, abljak, abljak
1912,1912,2018-07-18 ,2018-07-18 ,ME-03,,,204,Andrijevica,Andrijevica
1913,1913,2018-07-18 ,2018-07-18 ,ME-04,,,204,Bar,Bar
1914,1914,2018-07-18 ,2018-07-18 ,ME-05,,,204,Berane,Berane
1915,1915,2018-07-18 ,2018-07-18 ,ME-06,,,204,Bijelo Polje,Bijelo Polje
1916,1916,2018-07-18 ,2018-07-18 ,ME-07,,,204,Budva,Budva
1917,1917,2018-07-18 ,2018-07-18 ,ME-08,,,204,Cetinje,Cetinje
1918,1918,2018-07-18 ,2018-07-18 ,ME-09,,,204,Danilovgrad,Danilovgrad
1919,1919,2018-07-18 ,2018-07-18 ,ME-10,,,204,Herceg Novi,Herceg Novi
1920,1920,2018-07-18 ,2018-07-18 ,ME-11,,,204,Kola in,Kola in
1921,1921,2018-07-18 ,2018-07-18 ,ME-12,,,204,Kotor,Kotor
1922,1922,2018-07-18 ,2018-07-18 ,ME-13,,,204,Mojkovac,Mojkovac
1923,1923,2018-07-18 ,2018-07-18 ,ME-14,,,204,Nik ic,Nik ic
1924,1924,2018-07-18 ,2018-07-18 ,ME-15,,,204,Plav,Plav
1925,1925,2018-07-18 ,2018-07-18 ,ME-16,,,204,Pljevlja,Pljevlja
1926,1926,2018-07-18 ,2018-07-18 ,ME-17,,,204,Plu ine,Plu ine
1927,1927,2018-07-18 ,2018-07-18 ,ME-18,,,204,Podgorica,Podgorica
1928,1928,2018-07-18 ,2018-07-18 ,ME-19,,,204,Ro aje,Ro aje
1929,1929,2018-07-18 ,2018-07-18 ,ME-20,,,204,Tivat,Tivat
1930,1930,2018-07-18 ,2018-07-18 ,ME-21,,,204,Ulcinj,Ulcinj
1931,1931,2018-07-18 ,2018-07-18 ,MN-01,,,205,Ömnögovi,Ömnögovi
1932,1932,2018-07-18 ,2018-07-18 ,MN-02,,,205,Övörhangay,Övörhangay
1933,1933,2018-07-18 ,2018-07-18 ,MN-03,,,205,Arhangay,Arhangay
1934,1934,2018-07-18 ,2018-07-18 ,MN-04,,,205,Bayan-Ölgiy,Bayan-Ölgiy
1935,1935,2018-07-18 ,2018-07-18 ,MN-05,,,205,Bayanhongor,Bayanhongor
1936,1936,2018-07-18 ,2018-07-18 ,MN-06,,,205,Bulgan,Bulgan
1937,1937,2018-07-18 ,2018-07-18 ,MN-07,,,205,Darhan-Uul,Darhan-Uul
1938,1938,2018-07-18 ,2018-07-18 ,MN-08,,,205,Dornod,Dornod
1939,1939,2018-07-18 ,2018-07-18 ,MN-09,,,205,Dornogovi,Dornogovi
1940,1940,2018-07-18 ,2018-07-18 ,MN-10,,,205,Dundgovi,Dundgovi
1941,1941,2018-07-18 ,2018-07-18 ,MN-11,,,205,Dzavhan,Dzavhan
1942,1942,2018-07-18 ,2018-07-18 ,MN-12,,,205,Govi-Altay,Govi-Altay
1943,1943,2018-07-18 ,2018-07-18 ,MN-13,,,205,Govisümber,Govisümber
1944,1944,2018-07-18 ,2018-07-18 ,MN-14,,,205,Hövsgöl,Hövsgöl
1945,1945,2018-07-18 ,2018-07-18 ,MN-15,,,205,Hentiy,Hentiy
1946,1946,2018-07-18 ,2018-07-18 ,MN-16,,,205,Hovd,Hovd
1947,1947,2018-07-18 ,2018-07-18 ,MN-17,,,205,Orhon,Orhon
1948,1948,2018-07-18 ,2018-07-18 ,MN-18,,,205,Sühbaatar,Sühbaatar
1949,1949,2018-07-18 ,2018-07-18 ,MN-19,,,205,Selenge,Selenge
1950,1950,2018-07-18 ,2018-07-18 ,MN-20,,,205,Töv,Töv
1951,1951,2018-07-18 ,2018-07-18 ,MN-21,,,205,Ulaanbaatar,Ulaanbaatar
1952,1952,2018-07-18 ,2018-07-18 ,MN-22,,,205,Uvs,Uvs
1953,1953,2018-07-18 ,2018-07-18 ,MP-01,,,206,Northern Islands,Northern Islands
1954,1954,2018-07-18 ,2018-07-18 ,MP-02,,,206,Rota,Rota
1955,1955,2018-07-18 ,2018-07-18 ,MP-03,,,206,Saipan,Saipan
1956,1956,2018-07-18 ,2018-07-18 ,MP-04,,,206,Tinian,Tinian
1957,1957,2018-07-18 ,2018-07-18 ,MZ-01,,,22,Cabo Delgado,Cabo Delgado
1958,1958,2018-07-18 ,2018-07-18 ,MZ-02,,,22,Gaza,Gaza
1959,1959,2018-07-18 ,2018-07-18 ,MZ-03,,,22,Inhambane,Inhambane
1960,1960,2018-07-18 ,2018-07-18 ,MZ-04,,,22,Manica,Manica
1961,1961,2018-07-18 ,2018-07-18 ,MZ-05,,,22,Maputo City,Maputo City
1962,1962,2018-07-18 ,2018-07-18 ,MZ-06,,,22,Maputo,Maputo
1963,1963,2018-07-18 ,2018-07-18 ,MZ-07,,,22,Nampula,Nampula
1964,1964,2018-07-18 ,2018-07-18 ,MZ-08,,,22,Nassa,Nassa
1965,1965,2018-07-18 ,2018-07-18 ,MZ-09,,,22,Sofala,Sofala
1966,1966,2018-07-18 ,2018-07-18 ,MZ-10,,,22,Tete,Tete
1967,1967,2018-07-18 ,2018-07-18 ,MZ-11,,,22,Zambezia,Zambezia
1968,1968,2018-07-18 ,2018-07-18 ,MR-01,,,207,Adrar,Adrar
1969,1969,2018-07-18 ,2018-07-18 ,MR-02,,,207,Assaba,Assaba
1970,1970,2018-07-18 ,2018-07-18 ,MR-03,,,207,Brakna,Brakna
1971,1971,2018-07-18 ,2018-07-18 ,MR-04,,,207,Dakhlet Nouadhibou,Dakhlet Nouadhibou
1972,1972,2018-07-18 ,2018-07-18 ,MR-05,,,207,Gorgol,Gorgol
1973,1973,2018-07-18 ,2018-07-18 ,MR-06,,,207,Guidimaka,Guidimaka
1974,1974,2018-07-18 ,2018-07-18 ,MR-07,,,207,Hodh ech Chargui,Hodh ech Chargui
1975,1975,2018-07-18 ,2018-07-18 ,MR-08,,,207,Hodh el Gharbi,Hodh el Gharbi
1976,1976,2018-07-18 ,2018-07-18 ,MR-09,,,207,Inchiri,Inchiri
1977,1977,2018-07-18 ,2018-07-18 ,MR-10,,,207,Nouakchott,Nouakchott
1978,1978,2018-07-18 ,2018-07-18 ,MR-11,,,207,Tagant,Tagant
1979,1979,2018-07-18 ,2018-07-18 ,MR-12,,,207,Tiris Zemmour,Tiris Zemmour
1980,1980,2018-07-18 ,2018-07-18 ,MR-13,,,207,Trarza,Trarza
1981,1981,2018-07-18 ,2018-07-18 ,MS-01,,,208,Saint Anthon,Saint Anthon
1982,1982,2018-07-18 ,2018-07-18 ,MS-02,,,208,Saint Georges,Saint Georges
1983,1983,2018-07-18 ,2018-07-18 ,MS-03,,,208,Saint Peter,Saint Peter
1984,1984,2018-07-18 ,2018-07-18 ,MQ-01,,,209,Fort-de-France,Fort-de-France
1985,1985,2018-07-18 ,2018-07-18 ,MQ-02,,,209,Le Marin,Le Marin
1986,1986,2018-07-18 ,2018-07-18 ,MQ-03,,,209,Le Trinite,Le Trinite
1987,1987,2018-07-18 ,2018-07-18 ,MQ-04,,,209,Saint-Pierre,Saint-Pierre
1988,1988,2018-07-18 ,2018-07-18 ,MU-01,,,210,Agalega Islands,Agalega Islands
1989,1989,2018-07-18 ,2018-07-18 ,MU-02,,,210,Black River,Black River
1990,1990,2018-07-18 ,2018-07-18 ,MU-03,,,210,Flacq,Flacq
1991,1991,2018-07-18 ,2018-07-18 ,MU-04,,,210,Grand Port,Grand Port
1992,1992,2018-07-18 ,2018-07-18 ,MU-05,,,210,Moka,Moka
1993,1993,2018-07-18 ,2018-07-18 ,MU-06,,,210,Pamplemousses,Pamplemousses
1994,1994,2018-07-18 ,2018-07-18 ,MU-07,,,210,Plaines Wilhems,Plaines Wilhems
1995,1995,2018-07-18 ,2018-07-18 ,MU-08,,,210,Port Louis,Port Louis
1996,1996,2018-07-18 ,2018-07-18 ,MU-09,,,210,Riviere du Rempart,Riviere du Rempart
1997,1997,2018-07-18 ,2018-07-18 ,MU-10,,,210,Rodriguez,Rodriguez
1998,1998,2018-07-18 ,2018-07-18 ,MU-11,,,210,Saint Brandon ,Saint Brandon 
1999,1999,2018-07-18 ,2018-07-18 ,MU-12,,,210,Savanne,Savanne
2000,2000,2018-07-18 ,2018-07-18 ,MW-01,,,15,Balaka,Balaka
2001,2001,2018-07-18 ,2018-07-18 ,MW-02,,,15,Blantyre,Blantyre
2002,2002,2018-07-18 ,2018-07-18 ,MW-03,,,15,Chikwawa,Chikwawa
2003,2003,2018-07-18 ,2018-07-18 ,MW-04,,,15,Chiradzulu,Chiradzulu
2004,2004,2018-07-18 ,2018-07-18 ,MW-05,,,15,Chitipa,Chitipa
2005,2005,2018-07-18 ,2018-07-18 ,MW-06,,,15,Dedza,Dedza
2006,2006,2018-07-18 ,2018-07-18 ,MW-07,,,15,Dowa,Dowa
2007,2007,2018-07-18 ,2018-07-18 ,MW-08,,,15,Karonga,Karonga
2008,2008,2018-07-18 ,2018-07-18 ,MW-09,,,15,Kasungu,Kasungu
2009,2009,2018-07-18 ,2018-07-18 ,MW-10,,,15,Likoma,Likoma
2010,2010,2018-07-18 ,2018-07-18 ,MW-11,,,15,Lilongwe,Lilongwe
2011,2011,2018-07-18 ,2018-07-18 ,MW-12,,,15,Machinga,Machinga
2012,2012,2018-07-18 ,2018-07-18 ,MW-13,,,15,Mangochi,Mangochi
2013,2013,2018-07-18 ,2018-07-18 ,MW-14,,,15,Mchinji,Mchinji
2014,2014,2018-07-18 ,2018-07-18 ,MW-15,,,15,Mulanje,Mulanje
2015,2015,2018-07-18 ,2018-07-18 ,MW-16,,,15,Mwanza,Mwanza
2016,2016,2018-07-18 ,2018-07-18 ,MW-17,,,15,Mzimba,Mzimba
2017,2017,2018-07-18 ,2018-07-18 ,MW-18,,,15,Neno,Neno
2018,2018,2018-07-18 ,2018-07-18 ,MW-19,,,15,Nkhata Bay,Nkhata Bay
2019,2019,2018-07-18 ,2018-07-18 ,MW-20,,,15,Nkhotakota,Nkhotakota
2020,2020,2018-07-18 ,2018-07-18 ,MW-21,,,15,Nsanje,Nsanje
2021,2021,2018-07-18 ,2018-07-18 ,MW-22,,,15,Ntcheu,Ntcheu
2022,2022,2018-07-18 ,2018-07-18 ,MW-23,,,15,Ntchisi,Ntchisi
2023,2023,2018-07-18 ,2018-07-18 ,MW-24,,,15,Phalombe,Phalombe
2024,2024,2018-07-18 ,2018-07-18 ,MW-25,,,15,Rumphi,Rumphi
2025,2025,2018-07-18 ,2018-07-18 ,MW-26,,,15,Salima,Salima
2026,2026,2018-07-18 ,2018-07-18 ,MW-27,,,15,Thyolo,Thyolo
2027,2027,2018-07-18 ,2018-07-18 ,MW-28,,,15,Zomba,Zomba
2028,2028,2018-07-18 ,2018-07-18 ,MY-01,,,211,Johor,Johor
2029,2029,2018-07-18 ,2018-07-18 ,MY-02,,,211,Kedah,Kedah
2030,2030,2018-07-18 ,2018-07-18 ,MY-03,,,211,Kelantan,Kelantan
2031,2031,2018-07-18 ,2018-07-18 ,MY-04,,,211,Kuala Lumpur,Kuala Lumpur
2032,2032,2018-07-18 ,2018-07-18 ,MY-05,,,211,Labuan,Labuan
2033,2033,2018-07-18 ,2018-07-18 ,MY-06,,,211,Melaka,Melaka
2034,2034,2018-07-18 ,2018-07-18 ,MY-07,,,211,Negeri Sembilan,Negeri Sembilan
2035,2035,2018-07-18 ,2018-07-18 ,MY-08,,,211,Pahang,Pahang
2036,2036,2018-07-18 ,2018-07-18 ,MY-09,,,211,Perak,Perak
2037,2037,2018-07-18 ,2018-07-18 ,MY-10,,,211,Perlis,Perlis
2038,2038,2018-07-18 ,2018-07-18 ,MY-11,,,211,Pulau Pinang,Pulau Pinang
2039,2039,2018-07-18 ,2018-07-18 ,MY-12,,,211,Putrajaya,Putrajaya
2040,2040,2018-07-18 ,2018-07-18 ,MY-13,,,211,Sabah,Sabah
2041,2041,2018-07-18 ,2018-07-18 ,MY-14,,,211,Sarawak,Sarawak
2042,2042,2018-07-18 ,2018-07-18 ,MY-15,,,211,Selangor,Selangor
2043,2043,2018-07-18 ,2018-07-18 ,MY-16,,,211,Trengganu,Trengganu
2044,2044,2018-07-18 ,2018-07-18 ,YT-01,,,212,Acoua,Acoua
2045,2045,2018-07-18 ,2018-07-18 ,YT-02,,,212,Bandraboua,Bandraboua
2046,2046,2018-07-18 ,2018-07-18 ,YT-03,,,212,Bandrele,Bandrele
2047,2047,2018-07-18 ,2018-07-18 ,YT-04,,,212,Boueni,Boueni
2048,2048,2018-07-18 ,2018-07-18 ,YT-05,,,212,Chiconi,Chiconi
2049,2049,2018-07-18 ,2018-07-18 ,YT-06,,,212,Chirongui,Chirongui
2050,2050,2018-07-18 ,2018-07-18 ,YT-07,,,212,Dembeni,Dembeni
2051,2051,2018-07-18 ,2018-07-18 ,YT-08,,,212,Dzaoudzi,Dzaoudzi
2052,2052,2018-07-18 ,2018-07-18 ,YT-09,,,212,Kani-Keli,Kani-Keli
2053,2053,2018-07-18 ,2018-07-18 ,YT-10,,,212,Koungou,Koungou
2054,2054,2018-07-18 ,2018-07-18 ,YT-11,,,212,M'tsangamouji,M'tsangamouji
2055,2055,2018-07-18 ,2018-07-18 ,YT-12,,,212,Mamoudzou,Mamoudzou
2056,2056,2018-07-18 ,2018-07-18 ,YT-13,,,212,Mtsamboro,Mtsamboro
2057,2057,2018-07-18 ,2018-07-18 ,YT-14,,,212,Ouangani,Ouangani
2058,2058,2018-07-18 ,2018-07-18 ,YT-15,,,212,Pamandzi,Pamandzi
2059,2059,2018-07-18 ,2018-07-18 ,YT-16,,,212,Sada,Sada
2060,2060,2018-07-18 ,2018-07-18 ,YT-17,,,212,Tsingoni,Tsingoni
2061,2061,2018-07-18 ,2018-07-18 ,NA-01,,,213,!Karas,!Karas
