rownames,session_id,project_id,event_id,article_id,named_aticle_id,theme_id,sub_theme_id,user_comments,event_year,q01,q02,q03,q04,q05,q06,q07,q08,q09,q10,q11,q12,q13,qyear,unit_price,unit_price_cur,unit_price_eur,total_cost,real_total_cost,real_total_cost_manual,financer_id,is_in_accounting,comments,credte,creuser_id,upddte,upduser_id,refqyear,refunit_price_eur,reftotal_cost,comptage_jours_qyear
772,1,51,ebd58183-c843-43eb-8fc8-d8943fe3096c,78,0,2,2,,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,XOF,0,0,0,0,0,0,,2013-11-22 ,56,2013-11-22 ,56,,,,
773,1,51,ed955145-6ffa-4c07-8d27-28ac545fd752,9,102,2,2,,2014,6,6,6,6,6,6,6,6,6,6,6,6,0,72,50000,XOF,76.224509,5488.16,0,0,0,0,,2013-11-22 ,56,2013-11-22 ,56,,,,
774,1,51,eee28084-9f80-4aa8-a208-d57b87b3edcb,6,90,2,2,Total = 3 410 000,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2300000,XOF,3506.327396,3506.33,0,0,0,0,,2013-11-22 ,56,2013-11-22 ,56,,,,
775,1,51,efb1906a-0f86-4720-a91a-5d1f20349e3b,33,0,2,2,,2014,1,1,1,1,1,1,1,1,1,1,1,1,0,12,10000,XOF,15.244902,182.94,0,0,0,0,,2013-11-22 ,56,2013-11-22 ,56,,,,
776,1,51,f46e7a10-d6bd-4b92-a36d-9f83d826ecc4,6,91,2,2,,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1600000,XOF,2439.184276,2439.18,0,0,0,0,,2013-11-22 ,56,2013-11-22 ,56,,,,
777,1,51,f4c2da7f-0309-423d-867a-d0173ef0c6b2,24,98,2,2,,2014,0,0,3,0,0,0,0,0,0,0,0,0,0,3,1000000,XOF,1524.490172,4573.47,0,0,0,0,,2013-11-22 ,56,2013-11-22 ,56,,,,
778,1,51,f67a43a4-d659-4b8d-bcb7-4abc1fa22c80,12,106,2,2,,2014,6,6,6,6,6,6,6,6,6,6,6,6,0,72,230000,XOF,350.63274,25245.56,0,0,0,0,,2013-11-22 ,56,2013-11-22 ,56,,,,
779,1,51,f80f4b40-1687-404d-b909-52184bcbb07c,2,95,2,2,Envoi colis à Maradi,2014,1,1,1,1,1,1,1,1,1,1,1,1,0,12,3000,XOF,4.573471,54.88,0,0,0,0,,2013-11-22 ,56,2013-11-22 ,56,,,,
780,1,51,fb8d9752-bf4e-4993-be82-2d7991b0af41,93,92,2,2,Billet = 451000  COntrib 50%,2014,0,0,0,0,0,11,0,0,0,0,0,0,0,11,230000,XOF,350.63274,3856.96,0,0,0,0,,2013-11-22 ,56,2013-12-18 ,56,,,,
781,1,51,fe09eddf-248e-4676-9db8-c47c222a82d7,5,88,2,2,,2014,1,1,1,1,1,1,1,1,1,1,1,1,0,12,660000,XOF,1006.163514,12073.96,0,0,0,0,,2013-11-22 ,56,2013-11-22 ,56,,,,
782,1,52,@A_52_2062013,206,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,3793.32,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
783,1,52,@A_52_2142013,214,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,32.15,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
784,1,52,@T_52_97112013,97,11,1,1,,2013,-0,-1,-2,-0,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,2490,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,3
785,1,52,@T_52_97432013,97,43,1,1,,2013,-7,-2,-3,-0,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,9960,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,12
786,1,52,@T_52_97522013,97,52,1,1,,2013,-2,-3,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,4150,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,5
787,1,53,@A_53_1992013,199,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,35.53,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
788,1,53,@A_53_2002013,200,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,5098.23,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
789,1,53,@A_53_2002014,200,,25,86,,2014,,,,,,,,,,,,,,,0,EUR,0,0,14,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
790,1,53,@A_53_2012013,201,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,4621.5,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
791,1,53,@A_53_2012014,201,,25,86,,2014,,,,,,,,,,,,,,,0,EUR,0,0,7353.7,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
792,1,53,@A_53_2012015,201,,25,86,,2015,,,,,,,,,,,,,,,0,EUR,0,0,365.84,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
793,1,53,@A_53_2052013,205,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,5.73,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
794,1,53,@A_53_2062013,206,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,5.73,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
795,1,53,@A_53_2062014,206,,25,86,,2014,,,,,,,,,,,,,,,0,EUR,0,0,78.82000000000001,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
796,1,53,@A_53_2072013,207,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,8946.91,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
797,1,53,@A_53_2072014,207,,25,86,,2014,,,,,,,,,,,,,,,0,EUR,0,0,10695.200000000003,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
798,1,53,@A_53_2072015,207,,25,86,,2015,,,,,,,,,,,,,,,0,EUR,0,0,2432.89,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
799,1,53,@A_53_2082013,208,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,1462.8799999999999,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
800,1,53,@A_53_2082014,208,,25,86,,2014,,,,,,,,,,,,,,,0,EUR,0,0,1034.42,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
801,1,53,@A_53_2092014,209,,25,86,,2014,,,,,,,,,,,,,,,0,EUR,0,0,600.88,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
802,1,53,@A_53_2102013,210,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,1457.8700000000008,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
803,1,53,@A_53_2102014,210,,25,86,,2014,,,,,,,,,,,,,,,0,EUR,0,0,709.54,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
804,1,53,@A_53_2102015,210,,25,86,,2015,,,,,,,,,,,,,,,0,EUR,0,0,83.46,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
805,1,53,@A_53_2112013,211,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,25.5,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
806,1,53,@A_53_2112014,211,,25,86,,2014,,,,,,,,,,,,,,,0,EUR,0,0,20.07,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
807,1,53,@A_53_2132013,213,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,474.84,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
808,1,53,@A_53_2142013,214,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,151.48000000000002,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
809,1,53,@A_53_2152013,215,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,18002.65,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
810,1,53,@A_53_2152014,215,,25,86,,2014,,,,,,,,,,,,,,,0,EUR,0,0,14732.179999999997,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
811,1,53,@A_53_2152015,215,,25,86,,2015,,,,,,,,,,,,,,,0,EUR,0,0,588.22,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
812,1,53,@A_53_2162014,216,,25,86,,2014,,,,,,,,,,,,,,,0,EUR,0,0,1465.5299999999997,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
813,1,53,@A_53_2162015,216,,25,86,,2015,,,,,,,,,,,,,,,0,EUR,0,0,58.8,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
814,1,53,@A_53_2172013,217,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,1379.669999999999,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
815,1,53,@A_53_2172014,217,,25,86,,2014,,,,,,,,,,,,,,,0,EUR,0,0,3571.9399999999996,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
816,1,53,@A_53_2182013,218,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,8,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
817,1,53,@A_53_2182014,218,,25,86,,2014,,,,,,,,,,,,,,,0,EUR,0,0,616.41,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
818,1,53,1ce7718b-1725-49ff-b4ec-d47b38a21c4f,9,64,2,2,,2014,1,1,1,1,1,1,1,1,1,1,1,1,0,12,110000,UGX,32.254379,387.05,0,0,0,0,"<c author=""Y-BOUM"" mod=""5246907400550666467"">DAYS EXPERTISE YAP JFE ELISABETH</c>",2013-11-18 ,55,2013-12-09 ,53,,,,
819,1,53,2ec8fe98-bc3b-4ee9-9847-7957aae9fea2,17,0,2,2,,2014,1,1,1,1,1,1,1,1,1,1,1,1,0,12,50000,UGX,14.661081,175.93,0,0,0,0,,2013-11-18 ,55,2013-11-23 ,55,,,,
820,1,53,3631f4ec-1a45-46a2-811a-bb7bdeb87c90,22,0,2,2,modem for Jude only,2014,1,1,1,1,1,1,1,1,1,1,1,1,0,12,45000,UGX,13.194973,158.34,0,0,0,0,"<c author=""Y-BOUM"" mod=""5246907393490242634"">change for jude to Modem only</c>",2013-11-18 ,55,2013-12-09 ,53,,,,
821,1,53,47fa4e2a-5bf1-44bc-99ca-8e5de00fcc72,97,18,1,32,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830,EUR,830,0,0,0,0,0,"<c author=""Y-BOUM"" mod=""5246907393830882118"">to remove</c>",2013-12-09 ,53,2013-12-09 ,53,,,,
822,1,53,48fa8743-7dcc-45d0-bb1f-9a666632b3b1,104,62,2,2,,2014,1,1,1,1,1,1,1,1,1,1,1,1,0,12,300,USD,228.484387,2741.81,0,0,0,0,,2013-11-18 ,55,2013-11-20 ,55,,,,
823,1,53,5e6689e2-aeff-4219-ba85-90a61813fc4c,44,0,2,2,2 vehicles,2014,1,1,1,1,1,1,1,1,1,1,1,1,0,12,1500000,UGX,439.832445,5277.99,0,0,0,0,,2013-11-18 ,55,2013-11-23 ,55,,,,
824,1,53,6cc37227-9a70-4590-934d-cb28780e5e96,72,0,2,2,,2014,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1027083,UGX,301.162951,3915.12,0,0,0,0,,2013-11-18 ,55,2013-11-18 ,55,,,,
825,1,53,6fd8b7ee-f4f6-4e44-b113-7b08b0ef9b40,15,0,2,2,,2014,28,28,28,28,28,28,28,28,28,28,28,28,0,336,160000,UGX,46.915461,15763.59,0,0,0,0,,2013-11-18 ,55,2013-12-10 ,55,,,,
826,1,53,7c28ec3f-c14c-42ca-bc24-d827fd3f128d,19,0,2,2,Office Chair,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,1,600000,UGX,175.932978,175.93,0,0,0,0,,2013-11-18 ,55,2013-11-23 ,55,,,,
827,1,53,817175ff-bb3a-4c6a-be41-e3a981871899,97,53,1,32,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830,EUR,830,0,0,0,0,0,"<c author=""Y-BOUM"" mod=""5246907394083106544"">to remove</c>",2013-12-09 ,53,2013-12-09 ,53,,,,
828,1,53,88c36f33-6aed-45cc-b34b-ab0462179de7,62,0,2,2,,2014,1,1,1,1,1,1,1,1,1,1,1,1,1,13,857358,UGX,251.39591,3268.15,0,0,0,0,,2013-11-18 ,55,2013-12-04 ,55,,,,
829,1,53,98208251-3ee3-423a-8846-d61eabf75cda,8,63,2,2,,2014,1,1,1,1,1,0,0,0,0,0,0,0,0,5,1300,USD,990.09901,4950.5,0,0,0,0,,2013-11-18 ,55,2013-11-18 ,55,,,,
830,1,53,991f75e3-6262-4f02-92f0-60afa9222d06,11,0,2,2,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UGX,0,0,0,0,0,0,,2013-11-18 ,55,2013-11-18 ,55,,,,
831,1,53,9f088bad-8a0e-4d83-b7d6-a61ae656fec1,12,0,2,2,Repainting ,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,1,900000,UGX,263.899467,263.9,0,0,0,0,,2013-11-18 ,55,2013-11-23 ,55,,,,
832,1,53,ce576b73-307b-4944-93df-8edfd0c3bc76,8,0,2,2,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UGX,0,0,0,0,0,0,,2013-11-18 ,55,2013-11-18 ,55,,,,
833,1,53,db97acb4-a278-41b9-b326-4835c85288c6,23,0,2,2,,2014,1,1,1,1,1,1,1,1,1,1,1,1,0,12,150000,UGX,43.983244,527.8,0,0,0,0,,2013-11-18 ,55,2013-11-18 ,55,,,,
834,1,53,e14db9a5-ac3b-4d47-a6de-5669f9dcb2b4,10,65,2,2,,2014,1,1,1,1,1,1,1,1,1,1,1,1,0,12,330000,UGX,96.763138,1161.16,0,0,0,0,,2013-11-18 ,55,2013-11-18 ,55,,,,
835,1,53,e26e3265-31a5-4ebf-ae85-eb8c31c434fa,59,0,2,2,,2014,1,1,1,1,1,1,1,1,1,1,0,0,0,10,457748,UGX,134.221615,1342.22,0,0,0,0,"<c author=""Y-BOUM"" mod=""5246907395659296697"">normally house should be empty in October 2014... so no warchmen and coocker</c>",2013-11-18 ,55,2013-12-09 ,53,,,,
836,1,53,e63bfe2f-e22b-4b26-8850-59759c68b952,58,0,2,2,,2014,4,4,4,4,4,4,4,4,4,4,0,0,0,40,424976,UGX,124.612155,4984.49,0,0,0,0,,2013-11-18 ,55,2013-12-09 ,53,,,,
837,1,54,@A_54_2012013,201,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,1538.72,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
838,1,54,@A_54_2012014,201,,25,86,,2014,,,,,,,,,,,,,,,0,EUR,0,0,497.64,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
839,1,54,@A_54_2062013,206,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,2481.55,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
840,1,54,@A_54_2062014,206,,25,86,,2014,,,,,,,,,,,,,,,0,EUR,0,0,29.3,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
841,1,54,@A_54_2072014,207,,25,86,,2014,,,,,,,,,,,,,,,0,EUR,0,0,44.76,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
842,1,54,@A_54_2102013,210,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,272.88,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
843,1,54,@A_54_2122013,212,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,2795.6499999999996,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
844,1,54,@A_54_2122014,212,,25,86,,2014,,,,,,,,,,,,,,,0,EUR,0,0,7365.39,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
845,1,54,@A_54_2132014,213,,25,86,,2014,,,,,,,,,,,,,,,0,EUR,0,0,43.42,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
846,1,54,@A_54_2152013,215,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,23018.62,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
847,1,54,@A_54_2152014,215,,25,86,,2014,,,,,,,,,,,,,,,0,EUR,0,0,14273.840000000002,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
848,1,54,@A_54_2162014,216,,25,86,,2014,,,,,,,,,,,,,,,0,EUR,0,0,1497.1000000000001,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
849,1,54,@A_54_2162015,216,,25,86,,2015,,,,,,,,,,,,,,,0,EUR,0,0,100.58,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
850,1,54,@A_54_2172013,217,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,5392.46,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
851,1,54,@A_54_2172014,217,,25,86,,2014,,,,,,,,,,,,,,,0,EUR,0,0,4969.049999999999,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
852,1,54,@T_54_97272013,97,27,1,1,,2013,-0.25,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,,,0,EUR,0,0,207.5,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,0.25
853,1,54,@T_54_97292013,97,29,1,1,,2013,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0.5,,,0,EUR,0,0,415,0,0,1,,2021-10-02 ,60,2021-10-02 ,60,,,,0.5
854,1,54,97a259f6-134d-4803-8dde-3471fccc1dbe,193,249,7,41,Estimate cost for 2014,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7500,EUR,7500,7500,0,0,0,0,,2013-12-04 ,55,2013-12-04 ,55,,,,
855,1,54,c3257f38-b0c8-4080-aa83-f2335cad401f,91,242,7,41,Estimate cost for 2014,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7500,EUR,7500,7500,0,0,0,0,,2013-12-04 ,55,2013-12-04 ,55,,,,
856,1,54,d97791c5-8986-42aa-98f4-b00dd956e948,168,222,7,23,2014-2015 Remaining Dr Lyze,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7200,EUR,7200,7200,0,0,0,0,,2013-11-29 ,55,2013-12-09 ,53,,,,
857,1,54,d9be5a1a-c5be-4e29-9bfa-c091ebb29232,168,73,7,22,Estimate cost for 2014 Dr Daniel,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7500,EUR,7500,7500,0,0,0,0,,2013-11-29 ,55,2013-12-09 ,53,,,,
858,1,54,fdb69ccb-5cdb-4e6d-b207-72e11411a6ad,90,223,7,40,Estimate cost for 2014,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7500,EUR,7500,7500,0,0,0,0,,2013-12-04 ,55,2013-12-04 ,55,,,,
859,1,55,@A_55_1962013,196,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,169.92,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
860,1,55,@A_55_1962014,196,,25,86,,2014,,,,,,,,,,,,,,,0,EUR,0,0,733.7099999999999,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
861,1,55,@A_55_1972013,197,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,8510.68,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
862,1,55,@A_55_1972014,197,,25,86,,2014,,,,,,,,,,,,,,,0,EUR,0,0,6636.01,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
863,1,55,@A_55_1982013,198,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,2716.3999999999996,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
864,1,55,@A_55_1982014,198,,25,86,,2014,,,,,,,,,,,,,,,0,EUR,0,0,18543.53,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
865,1,55,@A_55_1992013,199,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,1076.1500000000003,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
866,1,55,@A_55_1992014,199,,25,86,,2014,,,,,,,,,,,,,,,0,EUR,0,0,70.32,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
867,1,55,@A_55_2002013,200,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,77158.94,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
868,1,55,@A_55_2002014,200,,25,86,,2014,,,,,,,,,,,,,,,0,EUR,0,0,37582.549999999996,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
869,1,55,@A_55_2002015,200,,25,86,,2015,,,,,,,,,,,,,,,0,EUR,0,0,7007.459999999999,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
870,1,55,@A_55_2012013,201,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,53307.369999999995,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
871,1,55,@A_55_2012014,201,,25,86,,2014,,,,,,,,,,,,,,,0,EUR,0,0,53183.249999999985,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
872,1,55,@A_55_2012015,201,,25,86,,2015,,,,,,,,,,,,,,,0,EUR,0,0,4761.65,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
873,1,55,@A_55_2032013,203,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,10197.67,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
874,1,55,@A_55_2032014,203,,25,86,,2014,,,,,,,,,,,,,,,0,EUR,0,0,1682.69,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
875,1,55,@A_55_2032015,203,,25,86,,2015,,,,,,,,,,,,,,,0,EUR,0,0,142.19,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
876,1,55,@A_55_2042013,204,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,301.19,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
877,1,55,@A_55_2042014,204,,25,86,,2014,,,,,,,,,,,,,,,0,EUR,0,0,3170.4,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
878,1,55,@A_55_2052013,205,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,16418.989999999998,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
879,1,55,@A_55_2052014,205,,25,86,,2014,,,,,,,,,,,,,,,0,EUR,0,0,14635.42,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
880,1,55,@A_55_2062013,206,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,50824.68,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
881,1,55,@A_55_2062014,206,,25,86,,2014,,,,,,,,,,,,,,,0,EUR,0,0,33546.319999999985,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
882,1,55,@A_55_2062015,206,,25,86,,2015,,,,,,,,,,,,,,,0,EUR,0,0,3875.1900000000005,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
883,1,55,@A_55_2072013,207,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,97180.02999999998,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
884,1,55,@A_55_2072014,207,,25,86,,2014,,,,,,,,,,,,,,,0,EUR,0,0,11334.73,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
885,1,55,@A_55_2072015,207,,25,86,,2015,,,,,,,,,,,,,,,0,EUR,0,0,2085.2699999999995,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
886,1,55,@A_55_2082013,208,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,39607.74,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
887,1,55,@A_55_2082014,208,,25,86,,2014,,,,,,,,,,,,,,,0,EUR,0,0,32795,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
888,1,55,@A_55_2082015,208,,25,86,,2015,,,,,,,,,,,,,,,0,EUR,0,0,7447.120000000001,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
889,1,55,@A_55_2092014,209,,25,86,,2014,,,,,,,,,,,,,,,0,EUR,0,0,19151.96999999998,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
890,1,55,@A_55_2092015,209,,25,86,,2015,,,,,,,,,,,,,,,0,EUR,0,0,1451.9300000000003,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
891,1,55,@A_55_2102013,210,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,15822.349999999997,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
892,1,55,@A_55_2102014,210,,25,86,,2014,,,,,,,,,,,,,,,0,EUR,0,0,10012.830000000002,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
893,1,55,@A_55_2102015,210,,25,86,,2015,,,,,,,,,,,,,,,0,EUR,0,0,796.5400000000001,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
894,1,55,@A_55_2112013,211,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,2944.56,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
895,1,55,@A_55_2112014,211,,25,86,,2014,,,,,,,,,,,,,,,0,EUR,0,0,754.73,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
896,1,55,@A_55_2112015,211,,25,86,,2015,,,,,,,,,,,,,,,0,EUR,0,0,231.43,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
897,1,55,@A_55_2122013,212,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,398,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
898,1,55,@A_55_2122014,212,,25,86,,2014,,,,,,,,,,,,,,,0,EUR,0,0,3177.5999999999995,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
899,1,55,@A_55_2132013,213,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,5607.08,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
900,1,55,@A_55_2132014,213,,25,86,,2014,,,,,,,,,,,,,,,0,EUR,0,0,8580.91,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
901,1,55,@A_55_2132015,213,,25,86,,2015,,,,,,,,,,,,,,,0,EUR,0,0,-264.95,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
902,1,55,@A_55_2142013,214,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,14794.169999999998,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
903,1,55,@A_55_2142014,214,,25,86,,2014,,,,,,,,,,,,,,,0,EUR,0,0,2239.7900000000004,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
904,1,55,@A_55_2142015,214,,25,86,,2015,,,,,,,,,,,,,,,0,EUR,0,0,155.82,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
905,1,55,@A_55_2152013,215,,25,86,,2013,,,,,,,,,,,,,,,0,EUR,0,0,284726.60000000003,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
906,1,55,@A_55_2152014,215,,25,86,,2014,,,,,,,,,,,,,,,0,EUR,0,0,307340.66,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
907,1,55,@A_55_2152015,215,,25,86,,2015,,,,,,,,,,,,,,,0,EUR,0,0,19536.7,0,0,0,,2021-10-02 ,60,2021-10-02 ,60,,,,
